a	b	n_two_tile	beta_bij	s_perm	overshoot_id	gauss_lgA_err	gauss_lgB_err	gauss_dA_err	gauss_dB_err	telescope_lg_err	telescope_psi_err	beta_duality_pw	beta_duality_sum_err	sum_pcl	delta_target	identity_err	certified
48	185	47	true	true	true	3.552714e-14	5.684342e-14	5.968559e-13	2.273737e-12	7.105427e-15	5.684342e-14	true	1.214306e-17	-4.538558847743532e-4	-4.538558847743826e-4	2.943609e-17	true
49	185	48	true	true	true	7.105427e-15	5.684342e-14	5.684342e-13	2.273737e-12	2.131628e-14	1.421085e-13	true	3.469447e-18	-5.825657882114288e-4	-5.825657882114334e-4	4.553649e-18	true
51	185	50	true	true	true	7.105427e-15	5.684342e-14	7.105427e-13	2.273737e-12	3.552714e-14	8.526513e-14	true	5.204170e-18	-7.298175488073219e-4	-7.298175488073739e-4	5.204170e-17	true
52	185	51	true	true	true	2.842171e-14	5.684342e-14	6.536993e-13	2.273737e-12	2.131628e-14	2.557954e-13	true	1.734723e-18	-8.128483748279133e-4	-8.128483748280299e-4	1.165517e-16	true
53	185	52	true	true	true	0.000000e0	5.684342e-14	5.400125e-13	2.273737e-12	7.105427e-15	1.136868e-13	true	3.469447e-18	-6.753532009819477e-4	-6.753532009819777e-4	2.992398e-17	true
54	185	53	true	true	true	1.421085e-14	5.684342e-14	6.536993e-13	2.273737e-12	7.105427e-15	8.526513e-14	true	1.734723e-18	-8.066819431751763e-4	-8.066819431751804e-4	4.119968e-18	true
56	185	55	true	true	true	7.105427e-15	5.684342e-14	6.821210e-13	2.273737e-12	7.105427e-15	8.526513e-14	true	1.040834e-17	-8.938223263262711e-4	-8.938223263262905e-4	1.940722e-17	true
57	185	56	true	true	true	7.105427e-15	5.684342e-14	7.389644e-13	2.273737e-12	1.421085e-14	2.842171e-14	true	1.908196e-17	-9.170934637371986e-4	-9.170934637371974e-4	1.192622e-18	true
58	185	57	true	true	true	1.421085e-14	5.684342e-14	6.821210e-13	2.273737e-12	2.131628e-14	2.842171e-14	true	1.387779e-17	-9.765705694226286e-4	-9.765705694226110e-4	1.756408e-17	true
59	185	58	true	true	true	7.105427e-15	5.684342e-14	7.389644e-13	2.273737e-12	2.842171e-14	5.684342e-14	true	1.387779e-17	-1.019459118372828e-3	-1.019459118372867e-3	3.838076e-17	true
61	185	60	true	true	true	7.105427e-15	5.684342e-14	7.958079e-13	2.273737e-12	3.552714e-14	0.000000e0	true	3.469447e-18	-1.096805119348631e-3	-1.096805119348671e-3	3.946496e-17	true
62	185	61	true	true	true	2.131628e-14	5.684342e-14	7.389644e-13	2.273737e-12	1.421085e-14	5.684342e-14	true	1.040834e-17	-1.306134735945879e-4	-1.306134735945342e-4	5.377643e-17	true
63	185	62	true	true	true	2.842171e-14	5.684342e-14	7.958079e-13	2.273737e-12	2.131628e-14	5.684342e-14	true	1.734723e-17	-3.586255953160115e-4	-3.586255953158934e-4	1.181238e-16	true
64	185	63	true	true	true	2.131628e-14	5.684342e-14	8.526513e-13	2.273737e-12	7.105427e-15	0.000000e0	true	3.469447e-18	-5.188102910794231e-4	-5.188102910794064e-4	1.669671e-17	true
66	185	65	true	true	true	1.421085e-14	5.684342e-14	8.526513e-13	2.273737e-12	1.421085e-14	5.684342e-14	true	1.734723e-18	-7.442331788570700e-4	-7.442331788570966e-4	2.667137e-17	true
67	185	66	true	true	true	0.000000e0	5.684342e-14	8.526513e-13	2.273737e-12	2.131628e-14	5.684342e-14	true	8.673617e-18	-8.188967290531798e-4	-8.188967290531876e-4	7.806256e-18	true
68	185	67	true	true	true	1.421085e-14	5.684342e-14	7.958079e-13	2.273737e-12	2.131628e-14	0.000000e0	true	0.000000e0	-8.690979833711837e-4	-8.690979833711294e-4	5.431853e-17	true
69	185	68	true	true	true	2.131628e-14	5.684342e-14	7.958079e-13	2.273737e-12	4.263256e-14	5.684342e-14	true	1.908196e-17	-9.534369549675766e-4	-9.534369549675662e-4	1.040834e-17	true
71	185	70	true	true	true	3.552714e-14	5.684342e-14	6.252776e-13	2.273737e-12	1.421085e-14	5.684342e-14	true	6.938894e-18	-1.021967300443717e-3	-1.021967300443729e-3	1.170938e-17	true
72	185	71	true	true	true	1.421085e-14	5.684342e-14	7.958079e-13	2.273737e-12	4.973799e-14	1.136868e-13	true	6.938894e-18	-1.052355019406704e-3	-1.052355019406810e-3	1.060350e-16	true
73	185	72	true	true	true	0.000000e0	5.684342e-14	9.094947e-13	2.273737e-12	4.263256e-14	5.684342e-14	true	1.561251e-17	-1.128249318102896e-3	-1.128249318102883e-3	1.366095e-17	true
76	185	75	true	true	true	0.000000e0	5.684342e-14	7.958079e-13	2.273737e-12	2.842171e-14	1.136868e-13	true	3.469447e-18	-1.081873219932542e-3	-1.081873219932584e-3	4.163336e-17	true
77	185	76	true	true	true	0.000000e0	5.684342e-14	7.389644e-13	2.273737e-12	0.000000e0	1.705303e-13	true	1.387779e-17	-1.153915821449436e-3	-1.153915821449408e-3	2.818926e-17	true
78	185	77	true	true	true	1.421085e-14	5.684342e-14	9.663381e-13	2.273737e-12	4.263256e-14	0.000000e0	true	0.000000e0	-1.174009825443329e-3	-1.174009825443302e-3	2.688821e-17	true
79	185	78	true	true	true	2.842171e-14	5.684342e-14	7.958079e-13	2.273737e-12	1.421085e-14	5.684342e-14	true	1.734723e-18	-1.246652378107230e-3	-1.246652378107256e-3	2.537033e-17	true
81	185	80	true	true	true	7.105427e-14	5.684342e-14	1.080025e-12	2.273737e-12	1.421085e-14	1.705303e-13	true	3.469447e-18	-1.225369521406436e-3	-1.225369521406323e-3	1.131907e-16	true
82	185	81	true	true	true	2.842171e-14	5.684342e-14	7.958079e-13	2.273737e-12	1.421085e-14	0.000000e0	true	6.938894e-18	-1.295589679947249e-3	-1.295589679947299e-3	5.052382e-17	true
83	185	82	true	true	true	1.421085e-14	5.684342e-14	1.023182e-12	2.273737e-12	4.263256e-14	5.684342e-14	true	5.204170e-18	-1.280299833645945e-3	-1.280299833645879e-3	6.613633e-17	true
84	185	83	true	true	true	0.000000e0	5.684342e-14	1.250555e-12	2.273737e-12	1.421085e-14	2.842171e-13	true	0.000000e0	-1.337602514452325e-3	-1.337602514452363e-3	3.773024e-17	true
86	185	85	true	true	true	0.000000e0	5.684342e-14	1.136868e-12	2.273737e-12	2.842171e-14	1.136868e-13	true	0.000000e0	-1.360791841080151e-3	-1.360791841080126e-3	2.493665e-17	true
87	185	86	true	true	true	2.842171e-14	5.684342e-14	9.094947e-13	2.273737e-12	5.684342e-14	1.136868e-13	true	1.387779e-17	-1.392003489829936e-3	-1.392003489829986e-3	4.965646e-17	true
88	185	87	true	true	true	1.421085e-14	5.684342e-14	1.023182e-12	2.273737e-12	1.421085e-14	0.000000e0	true	0.000000e0	-1.408614121929651e-3	-1.408614121929642e-3	9.540979e-18	true
89	185	88	true	true	true	2.842171e-14	5.684342e-14	1.136868e-12	2.273737e-12	2.842171e-14	5.684342e-14	true	0.000000e0	-1.429141003638724e-3	-1.429141003638767e-3	4.336809e-17	true
91	185	90	true	true	true	2.842171e-14	5.684342e-14	1.250555e-12	2.273737e-12	2.842171e-14	1.136868e-13	true	5.204170e-18	-1.471239080956758e-3	-1.471239080956812e-3	5.399327e-17	true
92	185	91	true	true	true	4.263256e-14	5.684342e-14	1.193712e-12	2.273737e-12	1.421085e-14	1.705303e-13	true	8.673617e-19	-1.492510951810783e-3	-1.492510951810790e-3	6.722053e-18	true
93	185	92	true	true	true	2.842171e-14	5.684342e-14	1.023182e-12	2.273737e-12	4.263256e-14	2.273737e-13	true	1.387779e-17	-1.424229550198899e-4	-1.424229550199341e-4	4.426255e-17	true
94	185	93	true	true	true	1.421085e-14	5.684342e-14	9.663381e-13	2.273737e-12	1.421085e-14	2.273737e-13	true	2.081668e-17	-3.298279988767586e-4	-3.298279988767307e-4	2.791821e-17	true
96	185	95	true	true	true	0.000000e0	5.684342e-14	1.250555e-12	2.273737e-12	2.842171e-14	0.000000e0	true	1.734723e-17	-5.915575467784811e-4	-5.915575467784916e-4	1.040834e-17	true
97	185	96	true	true	true	4.263256e-14	5.684342e-14	1.250555e-12	2.273737e-12	7.105427e-14	5.684342e-14	true	6.938894e-18	-6.923188283288770e-4	-6.923188283288687e-4	8.239937e-18	true
98	185	97	true	true	true	1.421085e-14	5.684342e-14	1.250555e-12	2.273737e-12	2.842171e-14	2.273737e-13	true	2.081668e-17	-7.761449623895571e-4	-7.761449623895113e-4	4.586175e-17	true
99	185	98	true	true	true	2.842171e-14	5.684342e-14	1.193712e-12	2.273737e-12	4.263256e-14	1.136868e-13	true	1.387779e-17	-8.635847564590285e-4	-8.635847564590589e-4	3.046608e-17	true
101	185	100	true	true	true	2.842171e-14	5.684342e-14	1.364242e-12	2.273737e-12	4.263256e-14	5.684342e-14	true	2.428613e-17	-9.763860544740355e-4	-9.763860544739756e-4	5.995638e-17	true
102	185	101	true	true	true	4.263256e-14	5.684342e-14	1.250555e-12	2.273737e-12	0.000000e0	1.136868e-13	true	1.734723e-18	-1.064864565488762e-3	-1.064864565488787e-3	2.580401e-17	true
103	185	102	true	true	true	0.000000e0	5.684342e-14	1.136868e-12	2.273737e-12	5.684342e-14	0.000000e0	true	1.387779e-17	-1.082995799691682e-3	-1.082995799691689e-3	6.722053e-18	true
104	185	103	true	true	true	0.000000e0	5.684342e-14	1.136868e-12	2.273737e-12	4.263256e-14	0.000000e0	true	6.938894e-18	-1.170965489843663e-3	-1.170965489843739e-3	7.611099e-17	true
106	185	105	true	true	true	4.263256e-14	5.684342e-14	1.477929e-12	2.273737e-12	7.105427e-14	1.136868e-13	true	1.387779e-17	-1.195233447588106e-3	-1.195233447588081e-3	2.515349e-17	true
107	185	106	true	true	true	4.263256e-14	5.684342e-14	1.250555e-12	2.273737e-12	2.842171e-14	0.000000e0	true	1.734723e-18	-1.277976604486344e-3	-1.277976604486266e-3	7.784572e-17	true
108	185	107	true	true	true	1.421085e-14	5.684342e-14	1.250555e-12	2.273737e-12	7.105427e-14	2.273737e-13	true	6.938894e-18	-1.308144846140109e-3	-1.308144846140074e-3	3.534499e-17	true
109	185	108	true	true	true	4.263256e-14	5.684342e-14	1.136868e-12	2.273737e-12	5.684342e-14	1.136868e-13	true	5.204170e-18	-1.372237235139008e-3	-1.372237235139049e-3	4.141652e-17	true
112	185	111	true	true	true	5.684342e-14	5.684342e-14	1.250555e-12	2.273737e-12	7.105427e-14	1.136868e-13	true	1.040834e-17	-1.368157794320803e-3	-1.368157794320807e-3	4.119968e-18	true
113	185	112	true	true	true	1.421085e-14	5.684342e-14	1.250555e-12	2.273737e-12	2.842171e-14	0.000000e0	true	0.000000e0	-1.438181425084865e-3	-1.438181425084861e-3	4.119968e-18	true
114	185	113	true	true	true	7.105427e-14	5.684342e-14	1.364242e-12	2.273737e-12	0.000000e0	2.273737e-13	true	8.673617e-18	-1.469036466992553e-3	-1.469036466992563e-3	9.757820e-18	true
116	185	115	true	true	true	1.421085e-14	5.684342e-14	1.705303e-12	2.273737e-12	1.421085e-14	2.273737e-13	true	1.734723e-18	-1.518779436628542e-3	-1.518779436628489e-3	5.225854e-17	true
117	185	116	true	true	true	7.105427e-14	5.684342e-14	1.477929e-12	2.273737e-12	1.421085e-14	0.000000e0	true	6.938894e-18	-1.572948269879075e-3	-1.572948269879078e-3	3.469447e-18	true
118	185	117	true	true	true	4.263256e-14	5.684342e-14	1.023182e-12	2.273737e-12	1.421085e-14	1.136868e-13	true	5.204170e-18	-1.597454766461400e-3	-1.597454766461379e-3	2.059984e-17	true
119	185	118	true	true	true	0.000000e0	5.684342e-14	1.705303e-12	2.273737e-12	4.263256e-14	1.136868e-13	true	6.938894e-18	-1.630843360136953e-3	-1.630843360136946e-3	7.372575e-18	true
121	185	120	true	true	true	1.421085e-14	5.684342e-14	1.818989e-12	2.273737e-12	1.421085e-14	2.273737e-13	true	1.040834e-17	-1.714500156819550e-3	-1.714500156819644e-3	9.367507e-17	true
122	185	121	true	true	true	4.263256e-14	5.684342e-14	1.136868e-12	2.273737e-12	1.421085e-14	1.136868e-13	true	6.938894e-18	-1.760081756094896e-3	-1.760081756094875e-3	2.059984e-17	true
123	185	122	true	true	true	2.842171e-14	5.684342e-14	1.591616e-12	2.273737e-12	0.000000e0	1.136868e-13	true	1.040834e-17	-1.810739922675817e-3	-1.810739922675829e-3	1.105886e-17	true
124	185	123	true	true	true	2.842171e-14	5.684342e-14	2.046363e-12	2.273737e-12	4.263256e-14	1.136868e-13	true	1.734723e-17	-1.364203464648955e-3	-1.364203464648912e-3	4.315125e-17	true
126	185	125	true	true	true	2.842171e-14	5.684342e-14	1.250555e-12	2.273737e-12	5.684342e-14	1.136868e-13	true	0.000000e0	-1.516227075944350e-3	-1.516227075944278e-3	7.199102e-17	true
127	185	126	true	true	true	8.526513e-14	5.684342e-14	1.591616e-12	2.273737e-12	5.684342e-14	1.136868e-13	true	1.734723e-17	-1.571365986293973e-3	-1.571365986293997e-3	2.385245e-17	true
128	185	127	true	true	true	9.947598e-14	5.684342e-14	1.477929e-12	2.273737e-12	4.263256e-14	1.136868e-13	true	1.734723e-17	-1.624198052812110e-3	-1.624198052812056e-3	5.355959e-17	true
129	185	128	true	true	true	5.684342e-14	5.684342e-14	1.364242e-12	2.273737e-12	4.263256e-14	0.000000e0	true	1.561251e-17	-1.656891950011054e-3	-1.656891950011000e-3	5.421011e-17	true
131	185	130	true	true	true	1.421085e-14	5.684342e-14	1.705303e-12	2.273737e-12	5.684342e-14	1.136868e-13	true	1.734723e-17	-1.724149638597344e-3	-1.724149638597371e-3	2.775558e-17	true
132	185	131	true	true	true	8.526513e-14	5.684342e-14	1.591616e-12	2.273737e-12	1.421085e-14	1.136868e-13	true	0.000000e0	-1.777100210583344e-3	-1.777100210583339e-3	5.204170e-18	true
133	185	132	true	true	true	7.105427e-14	5.684342e-14	1.364242e-12	2.273737e-12	1.421085e-14	3.410605e-13	true	1.734723e-18	-1.742129529850128e-3	-1.742129529850040e-3	8.760354e-17	true
134	185	133	true	true	true	1.421085e-14	5.684342e-14	1.364242e-12	2.273737e-12	4.263256e-14	1.136868e-13	true	1.214306e-17	-1.784243685278304e-3	-1.784243685278292e-3	1.105886e-17	true
136	185	135	true	true	true	4.263256e-14	5.684342e-14	1.591616e-12	2.273737e-12	1.421085e-14	5.684342e-13	true	1.908196e-17	-1.842487741146730e-3	-1.842487741146756e-3	2.558717e-17	true
137	185	136	true	true	true	4.263256e-14	5.684342e-14	2.046363e-12	2.273737e-12	1.421085e-14	2.273737e-13	true	2.081668e-17	-1.879524516273862e-3	-1.879524516273770e-3	9.128982e-17	true
138	185	137	true	true	true	1.421085e-14	5.684342e-14	1.932676e-12	2.273737e-12	2.842171e-14	2.273737e-13	true	8.673617e-18	-1.920006393580576e-3	-1.920006393580581e-3	4.119968e-18	true
139	185	138	true	true	true	0.000000e0	5.684342e-14	1.705303e-12	2.273737e-12	5.684342e-14	7.958079e-13	true	2.081668e-17	-1.697565721744984e-3	-1.697565721745037e-3	5.334275e-17	true
141	185	140	true	true	true	7.105427e-14	5.684342e-14	2.046363e-12	2.273737e-12	7.105427e-14	5.684342e-13	true	1.387779e-17	-1.811833987076374e-3	-1.811833987076322e-3	5.204170e-17	true
142	185	141	true	true	true	0.000000e0	5.684342e-14	1.136868e-12	2.273737e-12	5.684342e-14	4.547474e-13	true	8.673617e-18	-1.854128314509663e-3	-1.854128314509684e-3	2.125036e-17	true
143	185	142	true	true	true	5.684342e-14	5.684342e-14	2.160050e-12	2.273737e-12	2.842171e-14	6.821210e-13	true	1.214306e-17	-1.879017790823320e-3	-1.879017790823334e-3	1.452831e-17	true
144	185	143	true	true	true	5.684342e-14	5.684342e-14	9.094947e-13	2.273737e-12	7.105427e-14	5.684342e-13	true	2.081668e-17	-1.876935689978649e-3	-1.876935689978726e-3	7.654467e-17	true
146	185	145	true	true	true	5.684342e-14	5.684342e-14	1.705303e-12	2.273737e-12	2.842171e-14	1.136868e-13	true	5.204170e-18	-1.955299613269483e-3	-1.955299613269445e-3	3.729655e-17	true
147	185	146	true	true	true	5.684342e-14	5.684342e-14	2.046363e-12	2.273737e-12	0.000000e0	0.000000e0	true	6.938894e-18	-1.984933630196944e-3	-1.984933630196935e-3	9.540979e-18	true
149	185	148	true	true	true	8.526513e-14	5.684342e-14	1.591616e-12	2.273737e-12	2.842171e-14	1.136868e-13	true	1.561251e-17	-1.919914762028893e-3	-1.919914762028745e-3	1.478852e-16	true
151	185	150	true	true	true	2.842171e-14	5.684342e-14	2.273737e-12	2.273737e-12	8.526513e-14	2.273737e-13	true	1.214306e-17	-1.988374423592720e-3	-1.988374423592730e-3	1.040834e-17	true
152	185	151	true	true	true	8.526513e-14	5.684342e-14	2.501110e-12	2.273737e-12	5.684342e-14	3.410605e-13	true	0.000000e0	-2.000423368191719e-3	-2.000423368191724e-3	5.204170e-18	true
153	185	152	true	true	true	5.684342e-14	5.684342e-14	2.046363e-12	2.273737e-12	8.526513e-14	2.273737e-13	true	1.387779e-17	-2.029462924579270e-3	-2.029462924579215e-3	5.464379e-17	true
154	185	153	true	true	true	5.684342e-14	5.684342e-14	2.387424e-12	2.273737e-12	2.842171e-14	1.136868e-13	true	0.000000e0	-2.070148371036347e-3	-2.070148371036235e-3	1.127570e-16	true
156	185	155	true	true	true	1.421085e-13	5.684342e-14	2.046363e-12	2.273737e-12	2.842171e-14	2.273737e-13	true	1.040834e-17	-2.035782330759258e-3	-2.035782330759220e-3	3.859760e-17	true
157	185	156	true	true	true	8.526513e-14	5.684342e-14	2.046363e-12	2.273737e-12	0.000000e0	5.684342e-13	true	1.734723e-18	-2.054844459686382e-3	-2.054844459686435e-3	5.334275e-17	true
158	185	157	true	true	true	8.526513e-14	5.684342e-14	2.387424e-12	2.273737e-12	2.842171e-14	1.136868e-13	true	8.673617e-18	-2.084905042472006e-3	-2.084905042472030e-3	2.385245e-17	true
159	185	158	true	true	true	8.526513e-14	5.684342e-14	2.160050e-12	2.273737e-12	8.526513e-14	3.410605e-13	true	1.040834e-17	-2.048335695863086e-3	-2.048335695863067e-3	1.951564e-17	true
161	185	160	true	true	true	5.684342e-14	5.684342e-14	1.705303e-12	2.273737e-12	0.000000e0	2.273737e-13	true	1.734723e-18	-2.100622534103907e-3	-2.100622534103948e-3	4.076600e-17	true
162	185	161	true	true	true	2.842171e-14	5.684342e-14	2.387424e-12	2.273737e-12	0.000000e0	2.273737e-13	true	1.040834e-17	-2.075657027055318e-3	-2.075657027055253e-3	6.548581e-17	true
163	185	162	true	true	true	5.684342e-14	5.684342e-14	2.273737e-12	2.273737e-12	2.842171e-14	4.547474e-13	true	1.734723e-18	-2.111093104566753e-3	-2.111093104566755e-3	2.168404e-18	true
164	185	163	true	true	true	2.842171e-14	5.684342e-14	2.046363e-12	2.273737e-12	5.684342e-14	2.273737e-13	true	1.734723e-17	-2.132757970536145e-3	-2.132757970536151e-3	6.505213e-18	true
166	185	165	true	true	true	0.000000e0	5.684342e-14	1.591616e-12	2.273737e-12	0.000000e0	3.410605e-13	true	5.204170e-18	-2.147328649828587e-3	-2.147328649828580e-3	6.938894e-18	true
167	185	166	true	true	true	2.842171e-14	5.684342e-14	1.818989e-12	2.273737e-12	5.684342e-14	3.410605e-13	true	8.673617e-18	-2.145269933600049e-3	-2.145269933599992e-3	5.681219e-17	true
168	185	167	true	true	true	5.684342e-14	5.684342e-14	1.705303e-12	2.273737e-12	0.000000e0	5.684342e-13	true	5.204170e-18	-2.169072667875221e-3	-2.169072667875229e-3	7.806256e-18	true
169	185	168	true	true	true	2.842171e-14	5.684342e-14	2.728484e-12	2.273737e-12	0.000000e0	2.273737e-13	true	3.469447e-18	-2.167299230841465e-3	-2.167299230841454e-3	1.084202e-17	true
171	185	170	true	true	true	2.273737e-13	5.684342e-14	1.705303e-12	2.273737e-12	5.684342e-14	4.547474e-13	true	6.938894e-18	-2.180297299924965e-3	-2.180297299924960e-3	5.204170e-18	true
172	185	171	true	true	true	5.684342e-14	5.684342e-14	2.501110e-12	2.273737e-12	0.000000e0	1.136868e-13	true	3.469447e-18	-2.189638222323633e-3	-2.189638222323587e-3	4.640385e-17	true
173	185	172	true	true	true	0.000000e0	5.684342e-14	1.364242e-12	2.273737e-12	8.526513e-14	5.684342e-13	true	1.214306e-17	-2.200630955613950e-3	-2.200630955613971e-3	2.125036e-17	true
174	185	173	true	true	true	2.842171e-14	5.684342e-14	2.387424e-12	2.273737e-12	0.000000e0	3.410605e-13	true	2.081668e-17	-2.211942054357576e-3	-2.211942054357561e-3	1.561251e-17	true
176	185	175	true	true	true	1.421085e-13	5.684342e-14	1.705303e-12	2.273737e-12	2.842171e-14	3.410605e-13	true	5.204170e-18	-2.223982234324164e-3	-2.223982234324193e-3	2.862294e-17	true
177	185	176	true	true	true	0.000000e0	5.684342e-14	1.250555e-12	2.273737e-12	2.842171e-14	2.273737e-13	true	8.673617e-18	-2.229413713238015e-3	-2.229413713238109e-3	9.410875e-17	true
178	185	177	true	true	true	2.273737e-13	5.684342e-14	2.273737e-12	2.273737e-12	2.842171e-14	1.136868e-13	true	6.938894e-18	-2.238869379243194e-3	-2.238869379243161e-3	3.295975e-17	true
179	185	178	true	true	true	2.842171e-14	5.684342e-14	2.046363e-12	2.273737e-12	8.526513e-14	4.547474e-13	true	5.204170e-18	-2.246995086773697e-3	-2.246995086773670e-3	2.688821e-17	true
181	185	180	true	true	true	2.842171e-14	5.684342e-14	2.955858e-12	2.273737e-12	0.000000e0	2.273737e-13	true	3.469447e-18	-2.259430673632423e-3	-2.259430673632414e-3	8.673617e-18	true
182	185	181	true	true	true	0.000000e0	5.684342e-14	2.273737e-12	2.273737e-12	0.000000e0	3.410605e-13	true	8.673617e-18	-2.266434326788547e-3	-2.266434326788468e-3	7.936360e-17	true
183	185	182	true	true	true	1.705303e-13	5.684342e-14	2.955858e-12	2.273737e-12	0.000000e0	4.547474e-13	true	8.673617e-19	-2.272807126523425e-3	-2.272807126523392e-3	3.339343e-17	true
184	185	183	true	true	true	1.136868e-13	5.684342e-14	1.818989e-12	2.273737e-12	0.000000e0	2.273737e-13	true	2.602085e-18	-2.279111635314742e-3	-2.279111635314738e-3	3.903128e-18	true
5	186	4	true	true	true	4.440892e-16	0.000000e0	4.618528e-14	1.591616e-12	1.332268e-15	2.486900e-14	true	3.382711e-17	-9.771390987074052e-5	-9.771390987338771e-5	2.647188e-15	true
7	186	6	true	true	true	8.881784e-16	0.000000e0	7.105427e-14	1.591616e-12	8.881784e-16	0.000000e0	true	7.806256e-18	-1.143426957834076e-4	-1.143426957852349e-4	1.827314e-15	true
11	186	10	true	true	true	3.552714e-15	0.000000e0	1.136868e-13	1.591616e-12	8.881784e-16	1.421085e-14	true	1.734723e-17	-7.909948920819675e-5	-7.909948920926078e-5	1.064036e-15	true
13	186	12	true	true	true	1.776357e-15	0.000000e0	1.421085e-13	1.591616e-12	3.552714e-15	4.263256e-14	true	1.734723e-18	-2.301471787615440e-4	-2.301471787626097e-4	1.065717e-15	true
17	186	16	true	true	true	3.552714e-15	0.000000e0	1.989520e-13	1.591616e-12	0.000000e0	4.973799e-14	true	0.000000e0	-9.179629179347971e-5	-9.179629179413128e-5	6.515784e-16	true
19	186	18	true	true	true	3.552714e-15	0.000000e0	1.989520e-13	1.591616e-12	1.776357e-15	4.263256e-14	true	1.561251e-17	-2.212118914081589e-4	-2.212118914086203e-4	4.614364e-16	true
